vehicle.make,vehicle.model,vehicle.year,vehicle.type,fuelType,reviewCount,rating,location.city
Kia,Rio,2019,car,GASOLINE,23,4.87,South Jordan
BMW,X5,2017,suv,HYBRID,0,,Orem
Ram,1500,2015,truck,DIESEL,15,5.0,Eagle Mountain
Jeep,Wrangler JK,2018,suv,GASOLINE,20,5.0,Farr West
Buick,Encore,2019,suv,GASOLINE,16,4.81,South Jordan
Kia,Rio 5-Door,2019,car,GASOLINE,12,4.92,South Jordan
Buick,Encore,2019,suv,GASOLINE,19,4.95,South Jordan
Subaru,Crosstrek,2016,suv,GASOLINE,8,5.0,North Salt Lake
Honda,Element,2008,suv,GASOLINE,39,5.0,Bountiful
Toyota,Prius,2008,car,HYBRID,51,4.67,Roseville
Tesla,Model S,2016,car,ELECTRIC,115,5.0,Sacramento
Tesla,Model 3,2018,car,ELECTRIC,91,5.0,Sacramento
Tesla,Model X,2016,suv,ELECTRIC,21,5.0,Sacramento
Tesla,Model 3,2018,car,ELECTRIC,99,5.0,Sacramento
Tesla,Model 3,2019,car,ELECTRIC,29,4.97,Roseville
Chrysler,Pacifica,2017,minivan,GASOLINE,19,5.0,West Sacramento
Mercedes-Benz,S-Class,2015,car,HYBRID,58,5.0,Pleasanton
Jeep,Renegade,2017,suv,GASOLINE,0,,Sacramento
smart,fortwo,2013,car,GASOLINE,46,4.85,Sacramento
Tesla,Model S,2013,car,ELECTRIC,31,4.9,Sacramento
Ford,Mustang,2016,car,GASOLINE,9,5.0,Sacramento
Tesla,Model 3,2018,car,ELECTRIC,27,5.0,Fair Oaks
Mazda,MX-5 Miata,2016,car,GASOLINE,3,5.0,Sacramento
Tesla,Model 3,2019,car,ELECTRIC,44,5.0,Fair Oaks
Tesla,Model Y,2020,suv,ELECTRIC,18,5.0,Sacramento
Ford,F-150,2018,truck,GASOLINE,54,5.0,Sacramento
Chrysler,300,2015,car,GASOLINE,14,4.86,Sacramento
BMW,6 Series,2015,car,GASOLINE,7,5.0,Plumas Lake
BMW,7-Series,2019,car,GASOLINE,19,5.0,Roseville
BMW,M4,2015,car,GASOLINE,1,5.0,Citrus Heights
Subaru,Outback,2013,suv,GASOLINE,3,5.0,Elk Grove
Mercedes-benz,C-Class,2019,car,GASOLINE,30,5.0,Sacramento
smart,fortwo,2012,car,GASOLINE,14,4.36,Roseville
Ford,Mustang,2016,car,GASOLINE,1,5.0,Yuba City
Toyota,Camry,2016,car,GASOLINE,15,5.0,Sacramento
Mercedes-Benz,CLA-Class,2018,car,GASOLINE,71,4.93,Sacramento
Chevrolet,Bolt EV,2018,car,ELECTRIC,36,5.0,Sacramento
Lexus,IS 350 C,2010,car,GASOLINE,21,4.95,Elk Grove
Ram,1500,2016,truck,GASOLINE,29,4.9,Sacramento
Jaguar,F-TYPE,2015,car,GASOLINE,4,5.0,Rancho Murieta
Mercedes-Benz,SLK-Class,2016,car,GASOLINE,19,5.0,Elk Grove
Audi,A4,2014,car,GASOLINE,33,4.94,Sacramento
Subaru,Outback,2013,suv,GASOLINE,144,4.99,Citrus Heights
Tesla,Model S,2014,car,ELECTRIC,6,4.67,Sacramento
BMW,5 Series,2018,car,HYBRID,5,5.0,Sacramento
BMW,7-Series,2019,car,GASOLINE,5,5.0,Daly City
MINI,Cooper Countryman,2014,car,GASOLINE,26,5.0,Sacramento
Audi,Q7,2017,suv,GASOLINE,8,5.0,Loomis
Cadillac,CTS,2019,car,GASOLINE,20,4.9,Elk Grove
Nissan,Leaf,2019,car,ELECTRIC,5,5.0,Sacramento
Mercedes-Benz,SLK-Class,2016,car,GASOLINE,24,4.96,Elk Grove
Audi,A8 L,2019,car,GASOLINE,0,,Elk Grove
Ford,Focus,2016,car,GASOLINE,15,5.0,Sacramento
Ford,Edge,2011,suv,GASOLINE,17,5.0,Sacramento
Honda,Civic Sedan,2019,car,GASOLINE,13,4.92,Plumas Lake
Honda,CR-V,2014,suv,GASOLINE,4,5.0,Sacramento
Dodge,Charger,2019,car,GASOLINE,15,4.93,Elk Grove
smart,fortwo,2013,car,GASOLINE,4,5.0,Sacramento
Lexus,LS 460,2012,car,GASOLINE,0,,Rancho Cordova
Ram,Dakota,2011,truck,GASOLINE,0,,Carmichael
Hyundai,Veloster,2016,car,GASOLINE,11,4.91,Sacramento
Toyota,Highlander,2017,suv,GASOLINE,5,4.6,West Sacramento
BMW,i3,2015,car,ELECTRIC,15,5.0,Elk Grove
Jeep,Gladiator,2020,truck,GASOLINE,20,4.9,Pleasanton
BMW,3 Series,2016,car,GASOLINE,16,4.81,Stockton
Lexus,ES 300h,2016,car,HYBRID,1,5.0,Citrus Heights
Mercedes-Benz,CLA-Class,2018,car,GASOLINE,0,,Roseville
Honda,Pilot,2018,suv,GASOLINE,14,4.71,Mountain House
Toyota,Camry,2018,car,GASOLINE,28,4.96,Sacramento
Honda,Civic,2014,car,HYBRID,81,4.94,Citrus Heights
Ford,Expedition,2018,suv,GASOLINE,25,5.0,Tracy
BMW,2 Series,2017,car,GASOLINE,1,5.0,Walnut Creek
Ford,F-150,2018,truck,GASOLINE,34,5.0,Tracy
BMW,X5,2015,suv,GASOLINE,50,4.98,Elk Grove
Tesla,Model X,2016,suv,ELECTRIC,0,,South San Francisco
Kia,Soul,2020,suv,GASOLINE,2,5.0,Sacramento
BMW,I8,2019,car,HYBRID,18,5.0,Mountain House
Toyota,Corolla,2017,car,GASOLINE,2,5.0,Citrus Heights
Infiniti,JX,2013,suv,GASOLINE,64,4.77,Loomis
Toyota,Avalon,2019,car,HYBRID,10,5.0,Sacramento
Toyota,Prius,2013,car,HYBRID,0,,San Bruno
Toyota,Camry,2019,car,GASOLINE,7,5.0,Fair Oaks
Mercedes-benz,GLC-Class,2019,suv,GASOLINE,16,5.0,Elk Grove
Ford,Explorer,2019,suv,GASOLINE,30,5.0,Mountain House
Toyota,Prius v,2012,car,HYBRID,10,5.0,Citrus Heights
Ford,Fusion Hybrid,2017,car,HYBRID,0,,Antelope
BMW,3 Series,2013,car,GASOLINE,31,5.0,Elk Grove
Toyota,Camry,2016,car,HYBRID,7,5.0,Roseville
Ford,Fusion,2010,car,HYBRID,0,,Antelope
Honda,Civic,2016,car,GASOLINE,10,5.0,Sacramento
Mazda,3,2017,car,GASOLINE,0,,Chico
BMW,i3,2017,car,ELECTRIC,4,5.0,Oakland
Nissan,Cube,2013,car,GASOLINE,8,5.0,Walnut Creek
Toyota,Camry,2013,car,GASOLINE,21,4.95,Elk Grove
Ford,Fusion,2019,car,GASOLINE,60,4.97,Irvine
Hyundai,Sonata,2016,car,GASOLINE,146,4.84,Irvine
Kia,Rio,2015,car,GASOLINE,31,4.97,Irvine
Tesla,Model X,2019,suv,ELECTRIC,17,5.0,Costa Mesa
Chevrolet,Corvette,2017,car,GASOLINE,101,4.89,Costa Mesa
Honda,Fit,2018,car,GASOLINE,91,4.84,Irvine
Chevrolet,Corvette,2019,car,GASOLINE,39,4.97,Costa Mesa
Porsche,911,2018,car,GASOLINE,58,4.98,Costa Mesa
Lotus,Evora,2013,car,GASOLINE,27,5.0,Santa Ana
Audi,Q8,2019,suv,GASOLINE,50,4.92,Costa Mesa
MINI,Cooper Roadster,2015,car,GASOLINE,75,4.85,Irvine
Dodge,Challenger,2019,car,GASOLINE,27,4.85,Newport Beach
BMW,X7,2019,suv,GASOLINE,15,4.93,Costa Mesa
Dodge,Challenger,2019,car,GASOLINE,31,4.97,Newport Beach
Tesla,Model 3,2018,car,ELECTRIC,18,5.0,Irvine
Mercedes-Benz,C-Class,2018,car,GASOLINE,35,4.83,Irvine
Mercedes-Benz,C-Class,2018,car,GASOLINE,37,4.89,Newport Beach
Kia,Sportage,2018,suv,GASOLINE,66,4.89,Irvine
Ford,Mustang,2019,car,GASOLINE,1,5.0,Newport Beach
Honda,Civic Sedan,2019,car,GASOLINE,118,4.75,Irvine
Tesla,Model 3,2018,car,,13,4.69,Costa Mesa
Mercedes-benz,C-Class,2019,car,GASOLINE,22,5.0,Newport Beach
Jaguar,F-TYPE,2015,car,GASOLINE,27,5.0,Huntington Beach
Chevrolet,Camaro,2017,car,GASOLINE,3,5.0,Irvine
Ford,Mustang,2016,car,GASOLINE,110,4.88,Irvine
Alfa-romeo,Giulia,2019,car,GASOLINE,38,4.92,Santa Ana
Tesla,Model 3,2018,car,ELECTRIC,23,4.83,Irvine
Mercedes-benz,E-Class,2019,car,GASOLINE,3,5.0,Mission Viejo
Honda,Accord Sedan,2020,car,HYBRID,14,5.0,Irvine
BMW,7 Series,2016,car,GASOLINE,8,5.0,Irvine
Tesla,Model 3,2019,car,ELECTRIC,2,5.0,Santa Ana
Lexus,GX 460,2018,suv,GASOLINE,11,5.0,Newport Beach
Mercedes-benz,C-Class,2019,car,GASOLINE,17,4.76,Newport Beach
Mercedes-benz,G-Class,2019,suv,GASOLINE,64,5.0,Costa Mesa
Mercedes-Benz,E-Class,2017,car,GASOLINE,19,5.0,Irvine
Porsche,718 Boxster,2018,car,GASOLINE,2,5.0,Newport Beach
Maserati,Ghibli,2017,car,GASOLINE,1,5.0,Newport Beach
Tesla,Model 3,2019,car,ELECTRIC,38,5.0,Santa Ana
Jeep,Wrangler,2018,suv,GASOLINE,89,4.85,Irvine
Tesla,Model 3,2019,car,ELECTRIC,6,5.0,Westminster
Hyundai,Elantra,2019,car,GASOLINE,12,5.0,Costa Mesa
Honda,Accord,2018,car,GASOLINE,44,4.86,Irvine
Tesla,Model S,2015,car,ELECTRIC,0,,Irvine
Tesla,Model 3,2018,car,ELECTRIC,25,5.0,Ladera Ranch
Ferrari,458 Spider,2015,car,GASOLINE,56,5.0,Costa Mesa
Tesla,Model 3,2020,car,ELECTRIC,10,4.6,Fountain Valley
Mercedes-Benz,GL-Class,2011,suv,GASOLINE,32,5.0,Santa Ana
Infiniti,QX60,2015,suv,GASOLINE,47,4.64,Irvine
Dodge,Grand Caravan,2018,minivan,GASOLINE,25,4.8,Santa Ana
Audi,R8,2014,car,GASOLINE,45,4.89,Costa Mesa
Dodge,Challenger,2019,car,GASOLINE,30,4.97,Newport Beach
Mercedes-benz,GLC-Class,2019,suv,HYBRID,1,5.0,Irvine
Chevrolet,Corvette,2016,car,GASOLINE,27,4.96,Huntington Beach
Chevrolet,Bolt EV,2018,car,ELECTRIC,8,4.75,Irvine
Jeep,Wrangler,2016,suv,GASOLINE,3,5.0,Santa Ana
Porsche,Panamera,2018,car,GASOLINE,0,,Irvine
Chevrolet,Malibu,2014,car,GASOLINE,3,5.0,Irvine
Tesla,Model S,2016,car,ELECTRIC,33,4.97,Mission Viejo
Alfa Romeo,4C,2016,car,GASOLINE,28,4.96,Anaheim
Porsche,911,2010,car,GASOLINE,17,5.0,Huntington Beach
Jeep,Wrangler Unlimited,2019,suv,GASOLINE,17,5.0,Irvine
Mercedes-Benz,GLS-Class,2017,suv,GASOLINE,8,4.75,Irvine
Ford,Fusion Energi,2019,car,HYBRID,0,,Newport Beach
Ford,Expedition,2016,suv,GASOLINE,65,4.98,Fountain Valley
Tesla,Model 3,2020,car,ELECTRIC,5,5.0,Costa Mesa
Ford,Explorer,2016,suv,GASOLINE,6,4.83,Irvine
BMW,3 Series,2018,car,HYBRID,3,5.0,Tustin
Honda,Clarity,2018,car,HYBRID,2,5.0,Brea
BMW,3-Series,2020,car,GASOLINE,29,4.97,Santa Ana
Honda,Odyssey,2006,minivan,GASOLINE,30,4.67,Lake Forest
Tesla,Model 3,2018,car,ELECTRIC,51,4.98,Mission Viejo
Ford,Mustang,2019,car,GASOLINE,16,5.0,Newport Beach
BMW,X7,2019,suv,GASOLINE,28,5.0,Costa Mesa
Porsche,911,2008,car,GASOLINE,29,5.0,Huntington Beach
Tesla,Model 3,2018,car,ELECTRIC,35,5.0,Costa Mesa
Chrysler,Pacifica,2018,minivan,GASOLINE,30,5.0,Santa Ana
Audi,R8,2015,car,GASOLINE,79,4.96,Los Angeles
Mazda,CX-5,2018,suv,GASOLINE,12,4.92,Irvine
Tesla,Model X,2019,suv,ELECTRIC,8,5.0,Santa Ana
Mercedes-Benz,CLA-Class,2018,car,GASOLINE,8,5.0,Fullerton
Jeep,Wrangler,2013,suv,GASOLINE,11,5.0,Huntington Beach
Mercedes-benz,G-Class,2019,suv,GASOLINE,11,5.0,Anaheim
Tesla,Model 3,2017,car,ELECTRIC,2,5.0,Costa Mesa
Tesla,Model X,2018,suv,ELECTRIC,95,4.95,Garden Grove
Ford,Mustang,2018,car,GASOLINE,2,5.0,Anaheim
Volkswagen,Beetle,2015,car,GASOLINE,4,5.0,Irvine
Nissan,Sentra,2017,car,GASOLINE,20,4.95,Irvine
Subaru,Forester,2019,car,GASOLINE,3,5.0,Aliso Viejo
Mazda,Mazda6,2019,car,GASOLINE,11,5.0,Irvine
Porsche,911,2017,car,GASOLINE,19,5.0,Irvine
Toyota,Prius,2014,car,HYBRID,4,4.75,Costa Mesa
Honda,Pilot,2012,suv,GASOLINE,34,4.79,Pico Rivera
Maserati,Ghibli,2016,car,GASOLINE,9,4.89,Anaheim
BMW,2 Series,2015,car,GASOLINE,17,5.0,Mission Viejo
Chevrolet,Camaro,2015,car,GASOLINE,104,4.68,Santa Ana
Mercedes-Benz,C-Class,2009,car,GASOLINE,21,4.81,Huntington Beach
Jeep,Wrangler,2008,suv,GASOLINE,6,4.83,Irvine
Hyundai,Elantra,2016,car,GASOLINE,29,5.0,Irvine
Tesla,Model S,2015,car,ELECTRIC,11,5.0,Lake Forest
Mercedes-Benz,G-Class,2017,suv,GASOLINE,34,4.97,Redondo Beach
Volkswagen,Jetta,2015,car,DIESEL,10,4.9,Irvine
BMW,i8,2015,car,HYBRID,100,4.92,Los Angeles
BMW,X5,2015,suv,GASOLINE,13,5.0,Irvine
GMC,Canyon,2018,truck,GASOLINE,36,5.0,Santa Ana
Toyota,Prius,2014,car,HYBRID,23,4.91,Tustin
Toyota,Highlander,2012,suv,GASOLINE,31,5.0,Tustin
Lexus,RX 350,2015,suv,GASOLINE,23,4.83,Santa Ana
Tesla,Model 3,2019,car,ELECTRIC,26,5.0,Aliso Viejo
Chevrolet,Corvette,2017,car,GASOLINE,43,5.0,Santa Ana
Tesla,Model 3,2019,car,ELECTRIC,14,5.0,Long Beach
Nissan,Versa,2017,car,GASOLINE,36,4.94,Irvine
Mercedes-Benz,C-Class,2018,car,GASOLINE,18,4.83,Mission Viejo
Honda,Clarity,2018,car,HYBRID,5,5.0,Irvine
Porsche,Macan,2015,suv,GASOLINE,15,4.67,Anaheim
Hyundai,Elantra,2016,car,GASOLINE,19,4.95,Irvine
Ford,Mustang,2017,car,GASOLINE,59,4.76,Los Angeles
Ford,Mustang,2017,car,GASOLINE,0,,Aliso Viejo
Audi,R8,2008,car,GASOLINE,15,5.0,Newport Beach
Chevrolet,Bolt EV,2019,car,ELECTRIC,14,4.64,Santa Ana
BMW,3-Series,2020,car,GASOLINE,7,5.0,Irvine
Mercedes-Benz,G-Class,2017,suv,GASOLINE,4,5.0,Beverly Hills
Jeep,Wrangler,2017,suv,GASOLINE,6,5.0,Trabuco Canyon
BMW,4-Series,2019,car,GASOLINE,12,5.0,Newport Beach
Ford,Mustang,2016,car,GASOLINE,29,5.0,Irvine
Porsche,911,2013,car,GASOLINE,2,5.0,Dana Point
Tesla,Model S,2016,car,ELECTRIC,7,4.57,San Gabriel
Lamborghini,Huracan,2017,car,GASOLINE,12,5.0,Beverly Hills
Lexus,GX 460,2016,suv,GASOLINE,31,4.94,Fullerton
Mazda,CX-9,2018,suv,GASOLINE,3,5.0,Irvine
Toyota,Sienna,2015,minivan,GASOLINE,11,5.0,Sarasota
Ford,Mustang,2012,car,GASOLINE,96,4.96,Bradenton
BMW,2 Series,2015,car,GASOLINE,57,5.0,Bradenton
BMW,5 Series,2013,car,GASOLINE,75,4.95,Bradenton
Ford,F-150,2018,truck,GASOLINE,10,5.0,Sarasota
Mercedes-Benz,M-Class,2014,suv,GASOLINE,7,5.0,Bradenton
BMW,3 Series,2015,car,GASOLINE,49,4.98,Bradenton
Chevrolet,Equinox,2012,suv,GASOLINE,0,,Cortez
Tesla,Model 3,2020,car,ELECTRIC,11,5.0,Tampa
Infiniti,M35,2009,car,GASOLINE,1,5.0,Bradenton
Mercedes-Benz,C-Class,2009,car,GASOLINE,84,4.86,Bradenton
FIAT,500,2012,car,GASOLINE,52,4.98,Gibsonton
Toyota,Tundra,2020,truck,GASOLINE,0,,Sarasota
Hyundai,Sonata,2015,car,GASOLINE,50,4.96,Sarasota
Tesla,Model 3,2019,car,ELECTRIC,0,,Bradenton
BMW,M4,2016,car,GASOLINE,6,5.0,Bradenton
Land Rover,LR2,2015,suv,GASOLINE,3,5.0,Sarasota
FIAT,500,2013,car,GASOLINE,36,5.0,Gibsonton
Ford,Fusion,2017,car,GASOLINE,12,5.0,Sarasota
Jeep,Wrangler,2018,suv,GASOLINE,0,,Sarasota
Kia,Optima,2019,car,GASOLINE,10,4.9,Sarasota
Kia,Optima,2019,car,GASOLINE,25,4.48,Sarasota
BMW,3 Series,2013,car,GASOLINE,24,4.88,St. Petersburg
MINI,Cooper,2016,car,GASOLINE,82,4.99,Ruskin
MINI,Cooper,2012,car,GASOLINE,27,4.81,Ruskin
Mercedes-Benz,S-Class,2017,car,GASOLINE,0,,Tampa
Chrysler,Sebring,2010,car,GASOLINE,37,4.92,Ruskin
Chrysler,200,2012,car,GASOLINE,33,4.88,Ruskin
Dodge,Grand Caravan,2010,minivan,GASOLINE,35,4.86,Ruskin
Chrysler,Sebring,2008,car,GASOLINE,40,4.97,Ruskin
Dodge,Grand Caravan,2010,minivan,GASOLINE,61,4.87,Ruskin
Suzuki,XL7,2008,suv,GASOLINE,46,4.78,Ruskin
Honda,Fit,2011,car,GASOLINE,1,5.0,Ruskin
Toyota,Yaris,2009,car,GASOLINE,1,5.0,Ruskin
Chevrolet,Spark,2013,car,GASOLINE,14,5.0,Ruskin
Chevrolet,Spark,2013,car,GASOLINE,23,4.83,Ruskin
Tesla,Model S,2019,car,ELECTRIC,14,5.0,St. Louis
Tesla,Model 3,2018,car,ELECTRIC,55,4.96,St. Louis
Mercedes-Benz,C-Class,2016,car,GASOLINE,11,4.91,St. Louis
Kia,Stinger,2019,car,GASOLINE,11,4.73,St. Louis
GMC,Yukon XL,2016,suv,GASOLINE,5,5.0,Chesterfield
Lincoln,Navigator,2018,suv,GASOLINE,7,5.0,St. Louis
Honda,Odyssey,2015,minivan,GASOLINE,7,5.0,St Peters
Ford,Explorer,2014,suv,GASOLINE,23,4.91,O'Fallon
Cadillac,Escalade,2018,suv,GASOLINE,15,4.87,St. Louis
Mazda,MX-5 Miata,2016,car,GASOLINE,19,5.0,Ellisville
Hyundai,Tucson,2019,suv,GASOLINE,13,5.0,Saint Charles
BMW,3-Series,2019,car,GASOLINE,6,5.0,Ballwin
Toyota,Corolla,2014,car,GASOLINE,5,5.0,Hazelwood
Dodge,Journey,2017,suv,GASOLINE,56,5.0,St. Louis
Chrysler,Town and Country,2012,minivan,GASOLINE,15,5.0,St. Louis
Hyundai,Elantra,2016,car,GASOLINE,0,,Salem
GMC,Sierra 1500,2007,truck,GASOLINE,70,4.99,St. Louis
Cadillac,ATS,2018,car,GASOLINE,28,4.96,St. Louis
Jeep,Wrangler JK,2018,suv,GASOLINE,49,4.92,St. Louis
Chevrolet,Impala,2011,car,GASOLINE,0,,St. Louis
Dodge,Dart,2013,car,GASOLINE,12,5.0,St. Louis
Kia,Forte,2011,car,GASOLINE,11,4.64,St. Louis
Hyundai,Sonata,2015,car,GASOLINE,0,,Tallahassee
Ford,F-250 Super Duty,2015,truck,GASOLINE,0,,Crawfordville
Toyota,Prius,2007,car,HYBRID,67,4.91,Tampa
Tesla,Model 3,2018,car,ELECTRIC,64,5.0,Tampa
Toyota,Corolla,2011,car,GASOLINE,82,4.91,Tampa
Chevrolet,Cruze,2011,car,GASOLINE,91,4.8,Tampa
Tesla,Model 3,2020,car,,26,5.0,Tampa
Toyota,Prius,2007,car,HYBRID,26,4.85,Tampa
Toyota,Prius,2007,car,HYBRID,61,4.89,Tampa
Mercedes-Benz,S-Class,2016,car,GASOLINE,0,,Tampa
Ford,Mustang,2017,car,GASOLINE,16,5.0,Tampa
Hyundai,Sonata,2015,car,GASOLINE,16,4.69,Tampa
Ford,Mustang,2016,car,GASOLINE,75,4.91,Seminole
Mercedes-Benz,SLK-Class,2013,car,GASOLINE,8,5.0,Tampa
Chevrolet,Tahoe,2015,suv,GASOLINE,37,4.89,Seffner
Mercedes-Benz,CLS-Class,2016,car,GASOLINE,10,5.0,Seffner
Chevrolet,Uplander,2008,minivan,GASOLINE,34,4.79,Tampa
Ford,Mustang,2017,car,GASOLINE,77,4.99,Tampa
Porsche,Boxster,2008,car,GASOLINE,2,5.0,Tampa
Toyota,Camry,2017,car,GASOLINE,2,5.0,Tampa
BMW,M4,2015,car,GASOLINE,10,4.6,Tampa
Hyundai,Elantra,2018,car,GASOLINE,0,,Tampa
Toyota,RAV4,2018,suv,GASOLINE,47,5.0,Tampa
Mercedes-Benz,GL-Class,2012,suv,DIESEL,5,4.8,Tampa
Ford,Mustang,2020,car,GASOLINE,6,5.0,Odessa
Jeep,Wrangler JK,2018,suv,GASOLINE,7,5.0,Wesley Chapel
Land Rover,Range Rover Velar,2018,suv,GASOLINE,3,5.0,Wesley Chapel
BMW,1 Series,2011,car,GASOLINE,6,5.0,Tampa
Jeep,Gladiator,2020,truck,GASOLINE,28,5.0,Tampa
Chevrolet,Malibu,2015,car,GASOLINE,3,5.0,Tampa
Mercedes-Benz,E-Class,2011,car,GASOLINE,12,5.0,Tampa
Ford,Mustang,2013,car,GASOLINE,37,4.78,St. Petersburg
Ford,Mustang,2020,car,GASOLINE,7,5.0,Odessa
Mercedes-Benz,CLA-Class,2014,car,GASOLINE,23,4.91,Tampa
Ford,Mustang,2017,car,GASOLINE,15,4.93,Westchase
BMW,4 Series,2016,car,GASOLINE,1,5.0,Brandon
Ford,Mustang,2018,car,GASOLINE,9,5.0,Tampa
Jaguar,F-PACE,2018,suv,GASOLINE,12,5.0,Wesley Chapel
Porsche,Macan,2015,suv,GASOLINE,2,5.0,Tampa
Tesla,Model 3,2019,car,ELECTRIC,12,5.0,Tampa
Mercedes-Benz,C-Class,2013,car,GASOLINE,6,4.83,Tampa
Dodge,Grand Caravan,2012,minivan,GASOLINE,10,4.6,Tampa
Porsche,Boxster,2006,car,GASOLINE,68,4.94,Tampa
BMW,3 Series,2013,car,GASOLINE,5,4.6,Tampa
Toyota,Tacoma,2020,truck,GASOLINE,1,5.0,Tampa
Chrysler,200,2012,car,GASOLINE,3,5.0,Tampa
Mercedes-Benz,C-Class,2017,car,GASOLINE,2,5.0,Tampa
BMW,M4,2016,car,GASOLINE,5,5.0,Tampa
Dodge,Dart,2013,car,GASOLINE,5,5.0,Tampa
Jaguar,F-TYPE,2014,car,GASOLINE,103,5.0,Wesley Chapel
Land Rover,Range Rover Sport,2018,suv,GASOLINE,16,5.0,Tampa
Jaguar,F-TYPE,2015,car,GASOLINE,66,4.95,Wesley Chapel
Mercedes-Benz,E-Class,2016,car,GASOLINE,33,5.0,Odessa
Tesla,Model S,2016,car,ELECTRIC,15,4.73,Tampa
Jeep,Wrangler JK,2018,suv,GASOLINE,115,4.91,Tampa
Chevrolet,Corvette,2015,car,GASOLINE,3,5.0,Clearwater
Mitsubishi,Outlander,2014,suv,GASOLINE,2,5.0,Tampa
Toyota,C-HR,2019,car,GASOLINE,21,5.0,Tampa
Toyota,C-HR,2018,suv,GASOLINE,41,4.95,Tampa
Chevrolet,Equinox,2018,suv,GASOLINE,108,4.98,Tampa
Chevrolet,Corvette,2016,car,GASOLINE,27,5.0,Wesley Chapel
Kia,Optima,2019,car,GASOLINE,9,5.0,Tampa
Tesla,Model 3,2019,car,ELECTRIC,15,5.0,Tampa
Dodge,Ram 1500,2019,truck,GASOLINE,21,5.0,Palm Harbor
Volkswagen,Jetta,2013,car,DIESEL,32,4.88,Land O Lakes
Polaris,Slingshot,2019,car,GASOLINE,18,5.0,New Port Richey
Ford,Mustang,1965,car,,25,5.0,Tampa
BMW,1 Series,2013,car,GASOLINE,51,4.94,Tampa
Toyota,Corolla,2011,car,GASOLINE,3,4.67,Tampa
Ford,Mustang,2019,car,GASOLINE,20,4.95,Tampa
BMW,X3,2017,suv,GASOLINE,1,5.0,St. Petersburg
Mercedes-Benz,C-Class,2015,car,GASOLINE,3,5.0,Tampa
Hyundai,Elantra,2013,car,GASOLINE,12,4.42,Tampa
Mitsubishi,Outlander,2017,suv,GASOLINE,41,4.88,Land O Lakes
Jaguar,F-TYPE,2016,car,GASOLINE,36,5.0,Tampa
BMW,i8,2015,car,HYBRID,26,5.0,Tampa
Audi,A3,2017,car,GASOLINE,12,5.0,Tampa
Mercedes-Benz,GLE-Class,2016,suv,GASOLINE,13,4.92,Tampa
BMW,5 Series,2008,car,GASOLINE,1,5.0,Tampa
Polaris,Slingshot,2019,car,GASOLINE,14,5.0,Seffner
INFINITI,Q50,2018,car,GASOLINE,10,5.0,Tampa
Tesla,Model X,2017,suv,ELECTRIC,49,4.88,Orlando
Chevrolet,Tahoe,2018,suv,GASOLINE,0,,Tampa
Mercedes-Benz,M-Class,2008,suv,GASOLINE,3,4.67,Tampa
Alfa-romeo,Giulia,2019,car,GASOLINE,15,5.0,Town 'n' Country
Maserati,Ghibli,2015,car,GASOLINE,41,4.59,Tampa
Dodge,Challenger,2019,car,GASOLINE,38,4.97,Tampa
Mercedes-Benz,E-Class,2007,car,GASOLINE,36,5.0,Tampa
Jeep,Wrangler,2018,suv,GASOLINE,31,4.77,Riverview
Porsche,Macan,2015,suv,GASOLINE,14,5.0,Brooksville
Toyota,Camry,2019,car,GASOLINE,11,5.0,Tampa
Mercedes-Benz,CLA-Class,2015,car,GASOLINE,2,5.0,St. Petersburg
Mercedes-Benz,M-Class,2007,suv,GASOLINE,4,5.0,Tampa
Dodge,Charger,2014,car,GASOLINE,6,5.0,Brandon
Mercedes-Benz,C-Class,2013,car,GASOLINE,7,4.43,Lakeland
BMW,4-Series,2019,car,GASOLINE,44,5.0,Tampa
Mercedes-benz,G-Class,2020,suv,GASOLINE,3,5.0,Tampa
Tesla,Model S,2014,car,ELECTRIC,11,5.0,Largo
BMW,6 Series,2016,car,GASOLINE,0,,Tampa
Land Rover,Discovery Sport,2016,suv,GASOLINE,3,5.0,Wesley Chapel
Hyundai,Elantra GT,2019,car,GASOLINE,16,5.0,Land O' Lakes
Jeep,Wrangler,2015,suv,GASOLINE,99,4.99,Wesley Chapel
Jeep,Wrangler,2018,suv,GASOLINE,26,5.0,Safety Harbor
Mitsubishi,Mirage G4,2019,car,GASOLINE,31,4.84,Brandon
Tesla,Model S,2013,car,ELECTRIC,33,5.0,Pinellas Park
Hyundai,Sonata,2019,car,GASOLINE,39,4.95,Odessa
Volkswagen,Jetta,2019,car,GASOLINE,16,5.0,Odessa
Infiniti,QX,2012,suv,GASOLINE,7,5.0,St. Petersburg
Mazda,6,2014,car,GASOLINE,5,4.6,Palm Harbor
Hyundai,Sonata,2013,car,GASOLINE,26,5.0,Odessa
Chevrolet,Camaro,2016,car,GASOLINE,19,5.0,Tampa
Ford,F-150,2016,truck,GASOLINE,3,5.0,Tampa
Chevrolet,Corvette,2016,car,GASOLINE,0,,Tampa
Ford,Explorer,2015,suv,GASOLINE,9,5.0,Clearwater
BMW,i8,2015,car,HYBRID,16,5.0,Tampa
Ford,Mustang,2019,car,GASOLINE,3,5.0,St. Pete Beach
Jeep,Gladiator,2020,truck,GASOLINE,11,5.0,Wesley Chapel
Kia,Telluride,2020,suv,GASOLINE,31,5.0,Wesley Chapel
Mercedes-benz,C-Class,2019,car,GASOLINE,0,,Tampa
